OBJECTID,pointid,percentage,Lon,Lat,RastX,RastY
4425,57481,30.44666672,-63.32049041,51.6168832,355893.6564,857600.2159
4426,57482,22.01999855,-63.19259988,51.5734649,365020.7445,853460.7669
4427,57483,17.28999901,-63.06498973,51.52989261,374145.7952,849319.7857
4428,57484,1.469999909,-62.93766008,51.48616694,383268.8076,845177.2785
4429,57485,17.98333359,-62.81061101,51.44228851,392389.7807,841033.2519
4430,57486,4.393333435,-62.6838426,51.39825791,401508.7137,836887.7122
4431,57487,21.68000031,-62.55735493,51.35407576,410625.6057,832740.6657
4432,57488,22.45999908,-62.43114808,51.30974266,419740.456,828592.1189
4433,57489,15.11000061,-62.30522208,51.26525922,428853.2638,824442.078
4434,57490,39.74666595,-62.179577,51.22062606,437964.0284,820290.5495
4435,57491,23.38666725,-62.05421287,51.17584377,447072.7489,816137.5397
4436,57492,31.15999985,-61.92912971,51.13091297,456179.4248,811983.0548
4437,57493,22.49333382,-61.80432755,51.08583427,465284.0554,807827.1013
4438,57494,23.19333267,-61.67980641,51.04060826,474386.6399,803669.6853
4439,57495,16.23333359,-61.55556628,50.99523556,483487.1779,799510.8131
4440,57496,22.39666557,-61.43160716,50.94971677,492585.6687,795350.4911
4441,57497,31.65333366,-61.30792903,50.9040525,501682.1118,791188.7255
4442,57498,13.34499931,-61.18453188,50.85824335,510776.5067,787025.5225
4443,57499,32.29333496,-61.06141567,50.81228994,519868.8528,782860.8884
4444,57501,24.03333282,-60.81602591,50.71995271,538047.3968,774527.3515
4445,57502,35.5633316,-60.69375226,50.67357011,547133.5939,770358.4612
4446,57503,35.13666534,-60.57175934,50.62704566,556217.7406,766188.1646
4447,57504,14.94666672,-60.45004709,50.58037995,565299.8363,762016.4677
4448,57505,31.34000015,-60.32861543,50.5335736,574379.8809,757843.3768
4449,57506,29.65999985,-60.20746427,50.48662721,583457.874,753668.898
4450,57509,86.04000092,-57.84314596,49.51921234,764586.6469,669897.1888
4451,57510,64.07666779,-57.72785216,49.4694631,773621.5282,665694.9566
4452,57511,43.04999924,-57.61283511,49.41958691,782654.3572,661491.4678
4453,57512,74.68000031,-57.49809459,49.36958436,791685.134,657286.7283
4454,57514,12.68666649,-57.26944207,49.26920253,809740.5322,648873.5202
4455,57515,12.20666695,-57.15552955,49.21882441,818765.1541,644665.0632
4456,57516,11.22000027,-57.04189251,49.16832227,827787.7249,640455.3785
4457,57517,5.980000019,-56.92853066,49.1176967,836808.245,636244.4717
4458,57518,4.156666756,-56.81544373,49.06694826,845826.7148,632032.3488
4459,57522,5.676666737,-56.36583937,48.86273758,881880.0979,615171.8078
4460,57523,3.523333311,-56.25412262,48.81138356,890888.3218,610953.6885
4461,57524,14.15999985,-56.14267898,48.75991016,899894.4978,606734.3868
4462,57525,20.40333366,-56.03150814,48.70831795,908898.6265,602513.9083
4463,57526,50.78333282,-55.92060978,48.65660751,917900.7083,598292.2587
4464,57527,0.083333336,-55.80998356,48.60477941,926900.7439,594069.4434
4465,57529,4.186666965,-55.58954621,48.50077252,944894.6782,585620.3379
4466,57530,4.156666756,-55.47973441,48.44859487,953888.5781,581394.0589
4467,57531,24.29999924,-55.37019338,48.39630184,962880.434,577166.6362
4468,57532,19.14999962,-55.26092278,48.34389401,971870.2465,572938.0754
4469,57534,5.159999847,-55.04319144,48.23873619,989843.744,564477.5614
4470,57535,19.14999962,-54.93472996,48.18598734,998827.4302,560245.619
4471,57536,65.94333649,-54.82653745,48.13312594,1007809.076,556012.5603
4472,57537,7.406666279,-54.71861354,48.08015256,1016788.681,551778.3906
4473,57538,58.09666443,-54.61095784,48.02706777,1025766.248,547543.1153
4474,57539,29.35333443,-54.50356997,47.97387211,1034741.775,543306.7397
4475,57540,13.35333347,-54.39644955,47.92056616,1043715.265,539069.2693
4476,57541,29.93666458,-54.28959618,47.86715048,1052686.718,534830.7093
4477,57542,35.47333145,-54.18300946,47.81362561,1061656.135,530591.0651
4478,57543,1.943333268,-53.97063437,47.70625056,1079588.863,522108.545
4479,57544,41.29333115,-53.86484519,47.65240149,1088552.176,517865.6797
4480,57545,35.48666382,-53.75932104,47.59844546,1097513.456,513621.7512
4481,57546,20.7733326,-53.54906615,47.49021473,1115429.922,505130.7255
4482,57547,23.47333336,-53.44433458,47.43594113,1124385.109,500883.6388
4483,57548,9.376666069,-53.33986634,47.38156277,1133338.266,496635.5096
4484,57549,37.14666748,-53.23566102,47.32708021,1142289.396,492386.3433
4485,57550,13.35333347,-53.13171817,47.27249398,1151238.498,488136.1448
4486,57552,31.91333389,-52.92461816,47.1630127,1169130.624,479632.6721
4487,57616,13.06999969,-119.1640131,53.66526989,-3053241.883,2199349.401
4488,57619,0.863333344,-118.7347506,53.76595027,-3024609.525,2189591.119
4489,57621,7.709999561,-118.4473074,53.83212726,-3005520.674,2183072.04
4490,57622,17.43333244,-118.3032078,53.86493107,-2995976.085,2179808.425
4491,57623,3.50666666,-118.1588572,53.89754436,-2986431.396,2176542.089
4492,57626,7.950000286,-117.724308,53.99423542,-2957796.796,2166726.723
4493,57634,16.47333336,-116.5546858,54.24355625,-2881435.163,2140431.982
4494,57640,6.306666851,-115.6673614,54.42228232,-2824163.025,2120595.342
4495,57642,7.819999695,-115.3697044,54.48026059,-2805072.442,2113961.006
4496,57671,0.893333375,-110.954359,55.228378,-2528307.031,2016508.322
4497,57682,2.633333445,-109.235038,55.46536682,-2423374.005,1978924.094
4498,57692,5.623333454,-107.653378,55.65771629,-2328016.489,1944458.842
4499,57816,0.313333333,-77.96363248,55.06395769,-598718.9956,1265193.671
4500,57817,1.820000052,-77.8098657,55.03961628,-589395.4189,1261249.271
4501,57818,1.00999999,-77.65630462,55.01506306,-580073.5953,1257302.661
4502,57822,5.343333244,-77.04414447,54.91474147,-542803.9221,1241494.25
4503,57823,1.523333311,-76.89163217,54.88913628,-533490.9317,1237536.686
4504,57824,5.343333244,-76.73933361,54.86332212,-524179.7214,1233576.951
4505,57825,1.523333311,-76.58725008,54.8372995,-514870.2955,1229615.051
4506,57826,4.829999924,-76.43538285,54.8110689,-505562.6584,1225650.992
4507,57827,3.00999999,-76.2837332,54.7846308,-496256.8143,1221684.781
4508,57829,1.820000052,-75.98109161,54.73113412,-477650.5224,1213745.928
4509,57830,4.023333549,-75.83010215,54.70407653,-468350.0829,1209773.299
4510,57831,2.083333254,-75.67933518,54.67681344,-459051.4533,1205798.544
4511,57832,0.723333359,-75.52879192,54.64934536,-449754.6377,1201821.67
4512,57833,0.330000013,-75.37847355,54.6216728,-440459.64,1197842.682
4513,57836,9.136666298,-74.92887942,54.53743329,-412585.5954,1185893.105
4514,57837,0.076666668,-74.77947219,54.50894789,-403297.9097,1181905.731
4515,57838,20.71666718,-74.63029557,54.48026059,-394012.0618,1177916.275
4516,57842,0.853333354,-74.03591707,54.36350268,-356887.1237,1161937.782
4517,57843,7.406666756,-73.88790979,54.33381367,-347610.5212,1157938.024
4518,57844,3.99000001,-73.74013954,54.3039259,-338335.7789,1153936.225
4519,57845,2.369999886,-73.59260735,54.27383992,-329062.9003,1149932.392
4520,57846,12.92333317,-73.44531421,54.24355625,-319791.889,1145926.531
4521,57847,6.486666679,-73.29826114,54.21307544,-310522.7485,1141918.65
4522,57848,1.820000052,-73.1514491,54.18239803,-301255.4824,1137908.754
4523,57849,3.99000001,-73.00487907,54.15152456,-291990.0939,1133896.851
4524,57850,4.393333435,-72.858552,54.12045557,-282726.5867,1129882.947
4525,57851,6.673333168,-72.71246883,54.08919161,-273464.9639,1125867.048
4526,57852,9.090000153,-72.5666305,54.05773324,-264205.229,1121849.162
4527,57854,0.900000036,-72.27569197,53.99423542,-245691.4358,1113807.454
4528,57855,5.856666565,-72.13059356,53.96219709,-236437.384,1109783.645
4529,57856,0.649999976,-71.98574356,53.92996655,-227185.233,1105757.875
4530,57857,5.50666666,-71.84114283,53.89754436,-217934.9859,1101730.151
4531,57858,0.313333333,-71.69679222,53.86493107,-208686.6458,1097700.48
4532,57859,6.486666679,-71.55269256,53.83212726,-199440.2158,1093668.867
4533,57860,4.276666641,-71.40884468,53.79913347,-190195.6989,1089635.321
4534,57861,2.063333273,-71.26524938,53.76595027,-180953.098,1085599.847
4535,57862,4.393333435,-71.12190746,53.73257823,-171712.4162,1081562.452
4536,57863,0.900000036,-70.97881969,53.69901791,-162473.6564,1077523.143
4537,57865,9.090000153,-70.69340971,53.63133473,-144001.914,1069438.81
4538,57866,3.99000001,-70.55108899,53.59721301,-134768.9371,1065393.799
4539,57868,0.115000002,-70.26721974,53.52841215,-116308.7857,1057298.122
4540,57869,3.99000001,-70.12567263,53.49373417,-107081.6166,1053247.47
4541,57870,0.676666677,-69.98438479,53.45887192,-97856.3888,1049194.95
4542,57871,3.99000001,-69.8433569,53.42382597,-88633.10493,1045140.569
4543,57872,1.350000024,-69.70258962,53.38859692,-79411.76755,1041084.335
4544,57874,0.900000036,-69.42183952,53.3175918,-60974.94243,1032966.332
4545,57875,1.350000024,-69.28185796,53.2818169,-51759.45967,1028904.577
4546,57876,0.900000036,-69.14213956,53.24586121,-42545.93336,1024840.994
4547,57877,5.309999943,-69.00268491,53.20972533,-33334.3659,1020775.591
4548,57878,0.676666677,-68.86349461,53.17340983,-24124.75967,1016708.375
4549,57879,12.59666634,-68.72456924,53.13691531,-14917.11699,1012639.352
4550,57880,0.576666653,-68.58590935,53.10024234,-5711.440157,1008568.528
4551,57881,1.75,-68.44751551,53.06339153,3492.268577,1004495.911
4552,57882,5.970000267,-68.30938826,53.02636346,12694.00699,1000421.506
4553,57883,0.576666653,-68.17152813,52.98915872,21893.77288,996345.3219
4554,57884,0.900000036,-68.03393563,52.9517779,31091.56411,992267.3638
4555,57885,0.576666653,-67.89661126,52.9142216,40287.37856,988187.6388
4556,57886,0.676666677,-67.75955553,52.8764904,49481.21414,984106.1535
4557,57887,4.696666718,-67.62276892,52.83858491,58673.0688,980022.9146
4558,57889,13,-67.3500049,52.7622534,77050.82736,971851.2025
4559,57890,23.55999947,-67.2140284,52.72382859,86236.72732,967762.7426
4560,57891,7.803333282,-67.07832282,52.68523186,95420.63853,963672.5557
4561,57892,0.676666677,-66.94288858,52.64646381,104602.5591,959580.6483
4562,57893,5.856666565,-66.8077261,52.60752505,113782.4872,955487.0272
4563,57894,8.766666412,-66.67283578,52.56841616,122960.4209,951391.6989
4564,57896,2.783333302,-66.40387315,52.48969043,141310.2985,943195.9472
4565,57897,20.71666718,-66.26980158,52.45007479,150482.2388,939095.537
4566,57898,6.103332996,-66.13600365,52.41029142,159652.178,934993.4461
4567,57899,0.676666677,-66.00247971,52.37034094,168820.1142,930889.681
4568,57900,0.623333335,-65.86923009,52.33022395,177986.0461,926784.2484
4569,57902,16.62333298,-65.60355508,52.24949283,196311.89,918568.4065
4570,57903,22.69666672,-65.4711303,52.20887991,205471.7991,914458.0105
4571,57905,11.7699995,-65.20710764,52.12716236,223785.584,906232.3009
4572,57906,2.470000029,-65.0755103,52.08605894,232939.457,902117.0004
4573,57907,24.47999954,-64.9441893,52.04479323,242091.3152,898000.0782
4574,57908,13.07333374,-64.81314489,52.00336584,251241.1571,893881.5407
4575,57909,1.75,-64.68237731,51.96177737,260388.9816,889761.3946
4576,57911,1.350000024,-64.4216735,51.8781196,278678.5727,881516.3021
4577,57912,0.386666656,-64.2917377,51.83605152,287820.337,877391.3687
4578,57913,25.26666641,-64.16207957,51.79382478,296960.0787,873264.8526
4579,57914,12.60000038,-64.03269929,51.75143999,306097.7967,869136.7601
4580,57915,30.63999939,-63.90359703,51.70889775,315233.4899,865007.0978
4581,57916,13.15666676,-63.77477297,51.66619867,324367.1572,860875.872
4582,57917,7.119999886,-63.64622725,51.62334336,333498.7975,856743.0893
4583,57918,15.82999992,-63.51796002,51.58033242,342628.4098,852608.756
4584,57919,10.07666683,-63.38997142,51.53716645,351755.9929,848472.8785
4585,57920,19.14333344,-63.26226157,51.49384607,360881.546,844335.4633
4586,57921,23.98999977,-63.1348306,51.45037188,370005.0681,840196.5168
4587,57922,17.51000023,-63.0076786,51.40674449,379126.5582,836056.0453
4588,57923,21.02666664,-62.88080567,51.3629645,388246.0154,831914.0551
4589,57924,15.17666721,-62.75421191,51.31903252,397363.4389,827770.5527
4590,57925,19.94000053,-62.62789739,51.27494915,406478.8278,823625.5444
4591,57926,21.56999969,-62.50186219,51.23071499,415592.1814,819479.0366
4592,57927,21.54333305,-62.37610636,51.18633067,424703.4987,815331.0354
4593,57928,33.63999939,-62.25062995,51.14179677,433812.7791,811181.5474
4594,57929,35.95999908,-62.12543301,51.09711391,442920.0218,807030.5788
4595,57930,20.90999985,-62.00051558,51.05228269,452025.2262,802878.1358
4596,57931,23.09666634,-61.87587768,51.00730371,461128.3915,798724.2247
4597,57932,12.30000019,-61.75151932,50.96217758,470229.5171,794568.8519
4598,57933,25.93000031,-61.62744051,50.9169049,479328.6023,790412.0235
4599,57934,13.76000023,-61.50364126,50.87148628,488425.6467,786253.7458
4600,57935,31.93999863,-61.38012155,50.82592233,497520.6496,782094.0251
4601,57936,23.41333389,-61.25688137,50.78021363,506613.6104,777932.8675
4602,57937,31.57666588,-61.13392069,50.7343608,515704.5287,773770.2792
4603,57938,32.67333221,-61.01123948,50.68836444,524793.404,769606.2665
4604,57939,35.58333588,-60.88883769,50.64222515,533880.2358,765440.8355
4605,57940,16.23333359,-60.76671528,50.59594353,542965.0236,761273.9924
4606,57941,27.80000114,-60.64487218,50.54952018,552047.7672,757105.7433
4607,57942,22.22333336,-60.52330834,50.50295571,561128.466,752936.0944
4608,57943,16.51000023,-60.40202367,50.45625071,570207.1198,748765.0518
4609,57944,10.71666622,-60.2810181,50.40940579,579283.7282,744592.6217
4610,57945,15.06000042,-60.16029154,50.36242154,588358.2908,740418.81
4611,57946,46.00333405,-60.03984388,50.31529857,597430.8075,736243.6229
4612,57947,9.329999924,-59.91967503,50.26803746,606501.2779,732067.0665
4613,57948,68.14333344,-58.03477739,49.49356036,751350.4016,665060.8326
4614,57950,24.29999924,-57.80414885,49.39439628,769419.692,656661.7298
4615,57952,31.73333359,-57.57462223,49.2947247,787480.7961,648257.6
4616,57953,26.97999954,-57.46027154,49.24470005,796508.2788,644053.6645
4617,57954,1.519999981,-57.34619559,49.19455028,805533.7156,639848.4895
4618,57956,41.49333191,-57.11886689,49.09387769,823578.4526,631434.4441
4619,57959,36.04333115,-56.7799278,48.94194492,850630.2215,618804.2228
4620,57961,7.623333454,-56.55533443,48.84004724,868654.5137,610378.0394
4621,57962,0.316666663,-56.44344668,48.78891737,877663.5949,606163.1539
4622,57963,5.216666698,-56.33183115,48.73766759,886670.6333,601947.0799
4623,57964,2.553333282,-56.22048754,48.68629848,895675.6296,597729.823
4624,57967,24.53666687,-55.88808504,48.53148084,922678.3695,585071.011
4625,57971,12.6133337,-55.44866897,48.32342129,958653.4622,568176.3712
4626,57973,13.35333347,-55.23057796,48.21870058,976628.7785,559722.1971
4627,57974,3.813333273,-55.12193548,48.16616948,985613.3814,555493.4156
4628,57975,16.21666718,-55.01356121,48.11352529,994595.9482,551263.5116
4629,57976,54.3133316,-54.90545478,48.06076859,1003576.48,547032.4905
4630,57979,16,-54.58273883,47.90182897,1030505.869,534332.7786
4631,57980,16,-54.47570003,47.8486278,1039478.267,530097.3429
4632,57981,81.15999603,-54.36892719,47.7953169,1048448.632,525860.8169
4633,57982,73.70999908,-54.2624199,47.74189684,1057416.967,521623.2058
4634,57983,79.30332947,-53.83903843,47.52713601,1093270.013,504662.0162
4635,57985,66.04666901,-53.62893062,47.41911499,1111184.372,496175.0475
4636,57986,63.36666489,-53.524271,47.36494624,1120138.514,491929.9879
4637,57987,54.66333389,-53.41987368,47.31067275,1129090.631,487683.8849
4638,57988,73.70999908,-53.31573823,47.25629504,1138040.725,483436.7438
4639,57989,50.53666687,-53.21186423,47.20181366,1146988.798,479188.5697
4640,57990,18.39666557,-53.10825125,47.14722917,1155934.848,474939.3676
4641,57991,73.76333618,-53.00489884,47.09254209,1164878.879,470689.1427
4642,57992,78.54000092,-52.90180658,47.03775298,1173820.89,466437.9
4643,58052,5.663333416,-119.5333214,53.47839808,-3085113.663,2199541.228
4644,58058,5.25666666,-118.6787099,53.68094313,-3027866.41,2180048.164
4645,58061,10.30000019,-118.2479952,53.77967866,-2999241.11,2170265.144
4646,58079,1.75,-115.6174213,54.3356291,-2827477.41,2111051.403
4647,58126,5.623333454,-108.4124573,55.47468479,-2379136.739,1952192.602
4648,58255,9.136666298,-78.15938462,54.99971489,-611984.5235,1259810.768
4649,58256,0.286666662,-78.00575776,54.97564894,-602661.4156,1255870.327
4650,58258,1.00999999,-77.69911401,54.92688212,-584020.4303,1247982.816
4651,58259,1.820000052,-77.54609986,54.90218218,-574702.5623,1244035.76
4652,58266,2.369999886,-76.48086999,54.7234182,-509526.899,1216345.326
4653,58267,0.286666662,-76.32954836,54.69704848,-500223.2017,1212380.907
4654,58268,3.586666584,-76.17844404,54.67047221,-490921.2953,1208414.346
4655,58269,4.393333435,-76.02755827,54.6436899,-481621.184,1204445.651
4656,58272,8.413332939,-75.57622441,54.56211166,-453731.662,1192526.818
4657,58273,11.4533329,-75.42622492,54.53451014,-444438.7722,1188549.647
4658,58275,2.49666667,-75.12690065,54.47869701,-425858.4433,1180589.004
4659,58278,9.136666298,-74.67961813,54.39345969,-398001.6353,1168632.384
4660,58280,0.649999976,-74.38257869,54.3356291,-379439.5987,1160650.943
4661,58281,0.649999976,-74.23440691,54.30641364,-370161.3423,1156657.134
4662,58283,0.660000026,-73.93876449,54.24738506,-351610.3719,1148663.371
4663,58286,4.106666565,-73.49706925,54.15735591,-323797.8268,1136657.465
4664,58287,3.610000134,-73.35031311,54.12695199,-314530.7022,1132651.453
4665,58289,0.649999976,-73.05752013,54.06555605,-296002.0593,1124633.402
4666,58291,3.586666584,-72.76569259,54.00337961,-277480.9145,1116607.362
4667,58292,9.090000153,-72.6201432,53.97200006,-268223.1622,1112591.362
4668,58293,0.853333354,-72.47483795,53.94042701,-258967.2944,1108573.385
4669,58294,1.820000052,-72.32977773,53.90866102,-249713.3143,1104553.436
4670,58295,10.27999973,-72.18496344,53.87670264,-240461.2252,1100531.523
4671,58296,4.393333435,-72.04039595,53.84455241,-231211.0302,1096507.652
4672,58298,5.579999924,-71.75200478,53.77967866,-212716.3349,1088454.064
4673,58299,7.360000134,-71.60818278,53.74695625,-203471.8409,1084424.36
4674,58300,0.963333309,-71.46461094,53.71404422,-194229.2533,1080392.725
4675,58303,2.293333292,-71.03540436,53.61417605,-166512.9587,1068286.299
4676,58304,19.86333275,-70.89284109,53.58051118,-157278.0263,1064247.005
4677,58305,4.106666565,-70.75053187,53.54665952,-148045.0149,1060205.814
4678,58306,2.083333254,-70.60847746,53.51262163,-138813.9272,1056162.732
4679,58307,0.576666653,-70.46667859,53.47839808,-129584.7661,1052117.765
4680,58308,0.900000036,-70.32513596,53.44398944,-120357.5343,1048070.92
4681,58309,4.276666641,-70.18385029,53.40939628,-111132.2344,1044022.204
4682,58310,4.890000343,-70.04282227,53.37461918,-101908.8692,1039971.623
4683,58311,1.820000052,-69.90205257,53.33965872,-92687.44118,1035919.185
4684,58312,1.350000024,-69.76154186,53.30451546,-83467.95299,1031864.895
4685,58313,4.106666565,-69.62129079,53.26918998,-74250.40716,1027808.761
4686,58314,0.676666677,-69.48130001,53.23368287,-65034.8062,1023750.788
4687,58315,0.900000036,-69.34157014,53.1979947,-55821.15259,1019690.985
4688,58317,0.900000036,-69.0628956,53.12607752,-37399.69712,1011565.911
4689,58318,1.75,-68.92395212,53.08984967,-28191.90004,1007500.653
4690,58319,10.15666676,-68.78527194,53.05344309,-18986.05984,1003433.591
4691,58320,5.849999905,-68.64685564,53.01685837,-9782.178824,999364.7312
4692,58321,10.02666664,-68.50870376,52.98009609,-580.2592505,995294.0798
4693,58322,3.186666727,-68.37081685,52.94315683,8619.696653,991221.6437
4694,58323,15.09666634,-68.23319544,52.9060412,17817.6867,987147.4294
4695,58324,6,-68.09584005,52.86874977,27013.70872,983071.4437
4696,58326,5.856666565,-67.82192933,52.79364188,45399.84027,974914.1845
4697,58327,0.286666662,-67.68537499,52.75582661,54589.94565,970832.9242
4698,58328,4.890000343,-67.54908862,52.7178379,63778.07473,966749.9189
4699,58329,6.543333054,-67.41307068,52.67967635,72964.22553,962665.1753
4700,58330,3.186666727,-67.27732163,52.64134256,82148.39609,958578.6999
4701,58331,3.186666727,-67.14184189,52.60283712,91330.58451,954490.4994
4702,58332,6.846666336,-67.00663189,52.56416061,100510.7889,950400.5803
4703,58333,9.886666298,-66.87169206,52.52531365,109689.0074,946308.9493
4704,58334,12.42666721,-66.73702278,52.48629682,118865.2382,942215.6128
4705,58335,5.436666965,-66.60262445,52.44711072,128039.4795,938120.5776
4706,58337,3.74666667,-66.33464215,52.3682331,146381.9867,929925.4371
4707,58339,4.106666565,-66.06774806,52.28868557,164716.5154,921723.5803
4708,58340,0.706666648,-65.93470995,52.24866209,173880.7837,917620.1496
4709,58342,0.286666662,-65.66945323,52.16811869,192203.3203,909408.3163
4710,58344,19.37000084,-65.40529121,52.08691738,210517.8466,901189.8975
4711,58345,2.783333302,-65.27362143,52.0460715,219672.1023,897078.2348
4712,58346,0.900000036,-65.14222617,52.00506295,228824.3509,892964.9452
4713,58348,4.096666336,-64.88026026,51.92256024,247122.8219,884733.5115
4714,58349,0.906666696,-64.74969008,51.88106727,256269.0416,880615.3802
4715,58350,3.880000114,-64.61939541,51.83941404,265413.2488,876495.6481
4716,58351,17.54999924,-64.48937646,51.79760115,274555.4425,872374.3214
4717,58352,13.99333286,-64.35963343,51.75562919,283695.6213,868251.4067
4718,58353,4.796666622,-64.23016653,51.71349877,292833.7841,864126.9105
4719,58354,11.72333336,-64.10097595,51.6712105,301969.9296,860000.839
4720,58355,6,-63.97206186,51.62876498,311104.0567,855873.1989
4721,58356,12.07000065,-63.84342443,51.5861628,320236.1644,851743.9964
4722,58357,0.319999993,-63.71506382,51.54340459,329366.2514,847613.238
4723,58358,1.406666636,-63.58698019,51.50049093,338494.3168,843480.93
4724,58359,2.833333254,-63.45917367,51.45742243,347620.3595,839347.079
4725,58360,18,-63.33164439,51.41419969,356744.3785,835211.6911
4726,58361,10.02666664,-63.20439248,51.37082332,365866.3729,831074.7729
4727,58362,5.659999847,-63.07741804,51.32729393,374986.3416,826936.3306
4728,58363,16.38999939,-62.95072117,51.28361211,384104.2839,822796.3706
4729,58364,18.82999992,-62.82430198,51.23977847,393220.1987,818654.8992
4730,58365,14.41333294,-62.69816053,51.19579361,402334.0853,814511.9227
4731,58366,20.5,-62.57229692,51.15165813,411445.9429,810367.4475
4732,58367,14.39333344,-62.4467112,51.10737264,420555.7705,806221.4798
4733,58368,31.31999588,-62.32140343,51.06293774,429663.5675,802074.0259
4734,58369,31.15999985,-62.19637366,51.01835403,438769.3331,797925.0922
4735,58370,35.82333374,-62.07162192,50.97362212,447873.0666,793774.6848
4736,58371,20.85000038,-61.94714825,50.9287426,456974.7673,789622.81
4737,58372,30.13999939,-61.82295267,50.88371608,466074.4345,785469.474
4738,58373,27.23333359,-61.69903519,50.83854316,475172.0677,781314.6831
4739,58374,26.95999908,-61.57539581,50.79322445,484267.6661,777158.4436
4740,58375,1.420000076,-61.45203454,50.74776053,493361.2293,773000.7615
4741,58376,15.67333317,-61.32895136,50.70215202,502452.7567,768841.643
4742,58379,30.86666679,-60.96137009,50.56446491,529715.1186,756355.7316
4743,58380,32.59999847,-60.83939898,50.51828401,538798.4977,752190.9295
4744,58381,40.97999954,-60.71770577,50.47196151,547879.8385,748024.7219
4745,58382,16.23333359,-60.59629041,50.42549801,556959.1408,743857.1149
4746,58383,9.260000229,-60.47515282,50.37889411,566036.4041,739688.1145
4747,58384,55.79999924,-60.35429293,50.3321504,575111.6281,735517.7268
4748,58385,15.1833334,-60.23371065,50.28526749,584184.8124,731345.9579
4749,58386,49.20999908,-60.1134059,50.23824597,593255.9568,727172.8139
4750,58387,45,-58.11056206,49.418248,747153.1371,656024.7748
4751,58389,79.02000427,-57.88017005,49.31929031,765219.9023,647629.7597
4752,58390,51.68000031,-57.76538548,49.26962097,774250.2236,643430.3639
4753,58391,53.79000092,-57.65087488,49.2198254,783278.5043,639229.7169
4754,58392,21.05333328,-57.53663801,49.1699042,792304.7445,635027.8245
4755,58393,3.340000153,-57.42267463,49.11985794,801328.9446,630824.6924
4756,58394,38.24333572,-57.30898449,49.0696872,810351.1048,626620.3263
4757,58395,47.80000305,-57.19556732,49.01939256,819371.2254,622414.732
4758,58396,31.04333305,-57.08242288,48.96897461,828389.3066,618207.915
4759,58397,70,-56.96955088,48.91843391,837405.3488,613999.881
4760,58398,7.406666279,-56.85695105,48.86777105,846419.3524,609790.6358
4761,58400,5.833333492,-56.63256678,48.76608115,864441.2448,601368.5339
4762,58401,14.15999985,-56.52078177,48.71505525,873449.1346,597155.6884
4763,58402,8.116666794,-56.40926777,48.66390949,882454.9872,592941.6541
4764,58403,7.616666794,-56.2980245,48.61264444,891458.8031,588726.4365
4765,58405,46.66666794,-56.07634887,48.50975876,909460.3268,580292.4735
4766,58406,11.56333351,-55.96591589,48.45813926,918458.0355,576073.7392
4767,58407,0.083333336,-55.85575237,48.40640276,927453.7094,571853.8437
4768,58409,28.27666664,-55.6362324,48.30258099,945438.9553,563410.5912
4769,58410,31.25666618,-55.52687529,48.25049686,954428.5283,559187.245
4770,58413,23.90333366,-55.20041132,48.09355826,981385.0548,546510.3922
4771,58414,66.54000092,-55.09212463,48.04101854,990366.5016,542282.5211
4772,58415,27.26999855,-54.98410465,47.98836632,999345.9184,538053.5324
4773,58417,33.33333206,-54.76886338,47.88272664,1017298.665,529592.2231
4774,58419,29.35333443,-54.55468457,47.77664369,1035243.3,521126.5069
4775,58420,1.00333333,-54.44799264,47.72343738,1044212.577,516892.0095
4776,58421,55.23666382,-54.34156518,47.67012192,1053179.829,512656.4263
4777,58422,50.46333313,-53.91849226,47.45577962,1089028.596,495703.3401
4778,58423,37.84000015,-53.81338127,47.40192669,1097985.732,491462.4063
4779,58424,27.26999855,-53.70853236,47.34796791,1106940.847,487220.418
4780,58425,41.93999863,-53.60394512,47.29390383,1115893.943,482977.3803
4781,58426,73.76333618,-53.49961914,47.239735,1124845.019,478733.2984
4782,58427,50.46333313,-53.395554,47.18546196,1133794.077,474488.1774
4783,58428,73.70999908,-53.29174928,47.13108526,1142741.118,470242.0225
4784,58429,41.22000122,-53.18820455,47.07660543,1151686.143,465994.8386
4785,58431,27.19666672,-52.98189335,46.96733857,1169570.149,457497.4045
4786,58504,18.80666542,-118.3365772,53.66177561,-3012045.395,2163988.395
4787,58505,5.033333302,-118.193032,53.69441691,-3002506.233,2160724.578
4788,58506,13.33333302,-118.0492391,53.7268684,-2992966.975,2157458.054
4789,58507,13.33333302,-117.9051993,53.75912951,-2983427.63,2154188.819
4790,58508,16.11999893,-117.7609135,53.79119971,-2973888.204,2150916.87
4791,58513,0.953333318,-117.0358239,53.94866763,-2926190.098,2134516.332
4792,58519,11.96666622,-116.1577841,54.1312147,-2868951.132,2114745.584
4793,58524,4.073333263,-115.4196163,54.27791338,-2821251.983,2098194.506
4794,58568,1.496666551,-108.6932811,55.34635027,-2401643.688,1949546.915
4795,58569,0.616666675,-108.5361067,55.36581513,-2392112.994,1946105.403
4796,58583,0.616666675,-106.3187922,55.61498899,-2258726.849,1897627.548
4797,58585,15.42333317,-105.9996193,55.64699715,-2239679.056,1890656.901
4798,58592,15.42333317,-104.8781973,55.75188109,-2173028.251,1866170.553
4799,58625,0.053333331,-99.51892167,56.09410708,-1859238.097,1748873.378
4800,58707,8.413332939,-77.89459758,54.86312796,-597282.9337,1242608.283
