FID,ANNEE,SUPER_HA,Ia,NIVEAU,Longitude,Latitude,X,Y,RastX,RastY
35697,2012,0.017602064,1,Léger,-69.81712204,49.79381806,1760915.066,441368.7229,-94284.11256,644098.4029
35698,2012,89.14374984,1,Léger,-69.72488153,49.78910993,1767224.628,443445.3797,-87690.78025,643460.5417
35699,2012,0.058109608,2,Modéré,-69.60763194,49.79438851,1774755.998,447249.5106,-79288.42709,643907.413
35700,2012,0.36870717,1,Léger,-67.72593999,49.79408045,1898431.057,501555.0514,55411.60447,643559.4009
35701,2012,1935.435452,2,Modéré,-67.64366302,49.77279168,1904785.602,501868.3206,61329.49585,641272.3423
35702,2012,621.9462759,2,Modéré,-70.14798958,49.77048964,1739962.878,429873.6603,-118024.0149,642009.7666
35703,2012,1849.615339,1,Léger,-69.47851595,49.77240112,1784244.359,448616.1144,-70079.73813,641341.4381
35704,2012,3112.864093,1,Léger,-69.96474874,49.75398328,1752826.213,433212.5007,-104941.2309,639899.27
35705,2012,161.493491,3,Grave,-68.06934774,49.78545915,1875719.041,490494.3632,30702.0408,641850.9526
35706,2012,0.011700133,1,Léger,-70.17724379,49.79600285,1736942.966,431690.5026,-120052.9866,644879.2763
35707,2012,3.193740158,3,Grave,-70.16722689,49.79528278,1737638.303,431890.2536,-119337.9865,644782.9141
35708,2012,0.854492399,1,Léger,-69.6588276,49.79561846,1771316.417,445948.1052,-82950.68806,644101.4436
35709,2012,0.011097545,3,Grave,-68.8377254,49.79634133,1825459.972,469237.8003,-24175.50045,643566.773
35710,2012,230.8729327,2,Modéré,-70.01550236,49.78187442,1748274.311,434673.3482,-108510.8431,643058.8176
35711,2012,0.050511526,1,Léger,-68.6651356,49.79660854,1836796.786,474233.5568,-11820.91753,643552.914
35712,2012,0.064183032,2,Modéré,-70.01524507,49.79665992,1747663.693,436195.3327,-108457.8038,644693.2666
35713,2012,17.35873764,2,Modéré,-67.15251435,49.79417811,1935785.749,518848.2164,96456.64043,644178.6753
35714,2012,0.013495401,3,Grave,-68.82087393,49.79709603,1826535.162,469798.2748,-22968.85126,643644.6797
35715,2012,0.013549973,3,Grave,-68.82127267,49.79714549,1826506.736,469791.8514,-22997.36865,643650.2773
35716,2012,2469.834127,3,Grave,-68.55978751,49.76760792,1845016.44,474339.4803,-4282.080226,640334.0357
35717,2012,1.021343881,2,Modéré,-68.532226,49.79680322,1845518.332,478100.5437,-2306.829297,643561.3223
35718,2012,0.080798536,3,Grave,-68.74094075,49.79724377,1831785.609,472111.9721,-17247.0311,643638.5559
35719,2012,0.022241492,2,Modéré,-68.55540726,49.79733044,1843972.627,477481.7054,-3966.164163,643620.641
35720,2012,181.0262589,2,Modéré,-67.29441041,49.78757776,1926864.455,513876.4196,86312.63759,643267.6519
35721,2012,0.73622359,1,Léger,-70.17056434,49.79673941,1737355.291,431948.4597,-119573.0735,644949.5226
35722,2012,0.020955666,2,Modéré,-68.53104301,49.7974993,1845564.799,478205.4701,-2222.114263,643638.2612
35723,2012,0.060798132,3,Grave,-68.74117292,49.79760861,1831754.112,472142.3447,-17263.51428,643678.9579
35724,2012,0.025150587,2,Modéré,-69.61496645,49.79792059,1774118.681,447405.7816,-79807.3309,644306.1125
35725,2012,0.200222248,2,Modéré,-69.61459628,49.79777324,1774149.512,447401.0505,-79781.09136,644289.4067
35726,2012,0.013802346,2,Modéré,-69.61302995,49.79820274,1774234.597,447488.6251,-79668.24564,644335.1521
35727,2012,3.340740773,2,Modéré,-67.85935352,49.7978254,1889544.919,497960.2836,45857.6813,643879.1132
35728,2012,0.011246629,1,Léger,-69.65035314,49.79921554,1771722.282,446551.7607,-82337.73149,644489.3868
35729,2012,0.129894596,2,Modéré,-68.66114547,49.79894242,1836954.866,474585.7201,-11534.71086,643810.3527
35730,2012,0.104474724,1,Léger,-69.82387354,49.79921068,1760237.326,441733.5886,-94756.32144,644703.5602
35731,2012,0.059315835,1,Léger,-67.95642969,49.79923619,1883134.945,495223.8022,38907.89876,643977.625
35732,2012,32.7842857,1,Léger,-67.52043084,49.79519043,1911786.538,507822.2357,70120.59325,643862.3846
35733,2012,1.23697209,1,Léger,-68.66204481,49.7988247,1836901.021,474547.7959,-11599.11524,643797.4796
35734,2012,0.080657586,2,Modéré,-68.56116717,49.7996287,1843491.485,477547.8919,-4378.253131,643875.1288
35735,2012,0.029649613,1,Léger,-70.09953905,49.79989042,1741935.602,434214.0749,-114482.4125,645181.731
35736,2012,3.063207709,1,Léger,-69.05407128,49.7984791,1811121.019,463270.6214,-39660.17573,643899.6684
35737,2012,3.546079847,3,Grave,-70.17246354,49.79908118,1737130.414,432136.7325,-119702.9341,645211.5905
35738,2012,10.76750851,1,Léger,-69.0010883,49.79900315,1814588.252,464834.0379,-35867.33906,643929.6606
35739,2012,0.027456433,1,Léger,-69.53096299,49.80021448,1779573.781,449986.7424,-73791.29028,644469.5987
35740,2012,590.4059497,2,Modéré,-67.37066658,49.7843788,1922048.751,511247.3918,80859.26691,642824.7516
35741,2012,100.3781954,1,Léger,-70.09675148,49.79697327,1742243.964,433991.4268,-114290.1403,644854.7797
35742,2012,203.4722622,2,Modéré,-69.60018742,49.78968554,1775451.333,446976.8919,-78763.36502,643379.2142
35743,2012,5.038594843,1,Léger,-67.59834492,49.7988811,1906535.159,505855.3958,64538.4468,644197.1795
35744,2012,0.002846273,2,Modéré,-69.62206999,49.80084268,1773522.977,447506.252,-80310.68204,644637.1582
35745,2012,0.010250039,2,Modéré,-69.71667474,49.80109111,1767253.554,444898.4515,-87080.79839,644775.2747
35746,2012,0.031062449,3,Grave,-69.62215255,49.80101218,1773510.215,447521.2692,-80316.29674,644655.9924
35747,2012,0.033574394,1,Léger,-67.60056257,49.80115552,1906285.209,506018.0958,64376.55803,644446.6793
35748,2012,0.025899182,2,Modéré,-68.14329545,49.80117981,1870820.108,489905.9741,25531.4134,644108.4193
35749,2012,1284.525334,1,Léger,-67.83891708,49.77210096,1892064.647,495970.0263,48086.022,639900.1458
35750,2012,0.161142751,2,Modéré,-67.14430398,49.80129153,1935985.012,519812.4931,97029.3889,644976.2722
35751,2012,0.025710831,1,Léger,-67.59792934,49.80145097,1906443.255,506126.7858,64564.60741,644481.721
35752,2012,47.70890161,3,Grave,-67.74533105,49.79624341,1897065.34,501194.6256,54021.00488,643783.7299
35753,2012,10.53784691,3,Grave,-69.26100323,49.79969149,1797424.122,457524.2141,-54470.36198,644169.8338
35754,2012,14.38243663,2,Modéré,-67.14087686,49.79970234,1936282.513,519757.222,97277.98338,644805.2168
35755,2012,1471.84091,1,Léger,-69.03339062,49.7640824,1813998.177,460357.7367,-38208.3312,640083.9594
35756,2012,0.213679313,2,Modéré,-69.72126368,49.80168116,1766924.542,444831.2926,-87408.09588,644846.1106
35757,2012,507.7572297,2,Modéré,-68.66475432,49.78473483,1837351.438,473038.9828,-11796.78932,642239.7532
35758,2012,1720.716236,3,Grave,-67.24149286,49.76178965,1934029.921,512889.5533,92394.7589,638326.0696
35759,2012,0.030811111,2,Modéré,-69.72328715,49.80209407,1766772.911,444817.3033,-87552.1245,644894.2389
35760,2012,0.022499713,2,Modéré,-68.85618577,49.8021431,1823988.251,469297.9437,-25493.75085,644214.7568
35761,2012,0.129864247,2,Modéré,-68.55652586,49.80213304,1843684.092,477936.4692,-4045.816968,644151.7961
35762,2012,0.013197498,2,Modéré,-69.72335586,49.80235716,1766757.073,444842.2949,-87556.54459,644923.4123
35763,2012,0.060927828,3,Grave,-67.27279495,49.80223983,1927584.826,516005.3635,87832.2294,644915.1566
35764,2012,0.02785008,2,Modéré,-69.7239352,49.80245183,1766714.671,444835.8829,-87597.82527,644934.5889
35765,2012,1.480390798,3,Grave,-69.62321871,49.80148709,1773419.247,447540.0673,-80391.77436,644709.6994
35766,2012,0.023153943,1,Léger,-69.64904392,49.80246463,1771669.064,446920.2767,-82238.2615,644847.1324
35767,2012,653.6275623,3,Grave,-68.26086598,49.78613711,1863800.378,484931.9092,17121.70454,642409.7245
35768,2012,560.0642211,1,Léger,-68.48190267,49.79298782,1848993.078,479175.157,1295.584665,643139.0791
35769,2012,24.77970074,2,Modéré,-67.20775093,49.80058384,1931893.257,517812.319,92490.32056,644814.0136
35770,2012,0.03284949,2,Modéré,-68.88539074,49.80327793,1822016.332,468576.2761,-27583.38155,644351.0807
35771,2012,978.7808907,1,Léger,-67.5961808,49.77890854,1907601.52,503907.5834,64721.33514,641990.3897
35772,2012,33.89854376,1,Léger,-69.96282875,49.80165171,1750926.712,438148.1977,-104695.2197,645167.1205
35773,2012,0.075948658,2,Modéré,-68.88687289,49.8034849,1821909.639,468554.8644,-27689.33763,644374.5407
35774,2012,0.811054582,2,Modéré,-68.65665729,49.80304113,1837066.879,475131.4237,-11212.45742,644262.8913
35775,2012,0.01760259,2,Modéré,-68.07562157,49.80356319,1875141.069,492139.7554,30373.61012,644398.4138
35776,2012,0.117805373,2,Modéré,-69.21994886,49.80365496,1799959.163,459089.1258,-51527.50508,644577.7036
35777,2012,1521.194895,2,Modéré,-69.97578302,49.78689089,1750695.342,436279.8252,-105656.047,643554.2139
35778,2012,0.273385761,1,Léger,-67.79065796,49.80328221,1893781.563,500554.0175,50768.79722,644528.904
35779,2012,0.082343922,1,Léger,-69.62794573,49.80404394,1772996.496,447669.5492,-80725.616,644997.7338
35780,2012,0.735833991,2,Modéré,-68.65191556,49.80371557,1837348.314,475336.8477,-10872.91876,644336.7418
35781,2012,0.006195101,1,Léger,-69.62615124,49.80427391,1773105.267,447743.0699,-80596.79698,645021.1387
35782,2012,0.020400968,1,Léger,-67.79185634,49.80422972,1893659.721,500613.9387,50681.9934,644632.829
35783,2012,0.042153552,1,Léger,-67.79243967,49.80432253,1893617.359,500605.9356,50640.14402,644642.6781
35784,2012,0.083447778,2,Modéré,-69.21893495,49.80452158,1799988.142,459206.1291,-51453.97794,644672.8031
35785,2012,0.4382997,2,Modéré,-68.86699823,49.80449056,1823172.87,469226.5851,-26266.30704,644478.256
35786,2012,116.7773981,1,Léger,-70.17466569,49.79394575,1737200.982,431549.8986,-119873.7637,644647.4726
35787,2012,18.89330543,1,Léger,-68.99648757,49.80293093,1814718.136,465364.9551,-35535.00875,644361.7037
35788,2012,0.018597742,1,Léger,-69.64780509,49.80504654,1771639.889,447218.643,-82145.02551,645131.1912
35789,2012,0.129164235,2,Modéré,-68.07328588,49.80539845,1875210.301,492394.1575,30539.56756,644602.3547
35790,2012,0.029951307,1,Léger,-67.96987206,49.80555936,1881966.88,495464.7166,37940.55289,644669.6298
35791,2012,64.02829994,2,Modéré,-70.14935586,49.80033528,1738611.122,432896.6418,-118046.2082,645311.8396
35792,2012,10.55029306,2,Modéré,-67.14497047,49.80399322,1935814.647,520063.5184,96976.0355,645274.0774
35793,2012,0.257943636,3,Grave,-68.07333393,49.80568061,1875194.304,492421.2659,30535.94258,644633.5351
35794,2012,32.79018406,1,Léger,-67.57829164,49.80026948,1907778.567,506596.517,65971.73843,644368.9679
35795,2012,34.73386229,1,Léger,-69.6544334,49.7997162,1771430.788,446489.2482,-82628.90103,644549.4353
35796,2012,0.309490065,2,Modéré,-70.13649987,49.80519857,1739258.863,433746.775,-117113.8998,645828.3862
35797,2012,0.026955435,1,Léger,-67.99309655,49.80730723,1880368.444,494954.4371,36277.06641,644850.867
35798,2012,9.371867672,1,Léger,-69.63082262,49.80541182,1772747.333,447729.1373,-80929.10052,645152.2298
35799,2012,0.19152953,3,Grave,-69.64726736,49.80730416,1771578.294,447464.3364,-82102.54237,645380.1983
35800,2012,0.010750098,2,Modéré,-68.23890421,49.80770964,1864262.796,487759.5078,18685.54117,644800.9679
35801,2012,0.078793004,3,Grave,-68.74585142,49.80765158,1830999.774,473027.7393,-17594.59103,644790.6834
35802,2012,0.159811489,1,Léger,-69.64214384,49.80758935,1771904.866,447636.1954,-81735.41273,645405.8661
35803,2012,0.115061159,1,Léger,-67.99278531,49.80784162,1880364.385,495017.6327,36298.92151,644910.118
35804,2012,0.041116638,3,Grave,-67.27498832,49.80802578,1927171.24,516520.492,87664.31129,645552.206
35805,2012,0.264724889,3,Grave,-68.90125936,49.80791244,1820767.044,468593.0941,-28716.25278,644869.8174
35806,2012,0.15500573,3,Grave,-68.90202372,49.80798407,1820713.577,468578.4976,-28770.90919,644878.0453
35807,2012,0.032709792,2,Modéré,-67.71692878,49.8082227,1898367.121,503250.1933,56039.53934,645130.2353
35808,2012,1483.176276,1,Léger,-69.61899865,49.78505692,1774406.707,445979.2959,-80117.66588,642888.4345
35809,2012,0.021795954,3,Grave,-68.89940294,49.80828038,1820872.928,468683.649,-28583.17215,644909.7614
35810,2012,4.013832382,1,Léger,-69.63956558,49.80762738,1772073.738,447711.9107,-81550.85296,645407.1314
35811,2012,0.042656383,3,Grave,-68.8987606,49.80836003,1820911.673,468710.1368,-28537.15412,644918.313
35812,2012,0.078557104,1,Léger,-68.52164618,49.80842003,1845692.036,479585.7244,-1549.10709,644845.6722
35813,2012,0.04746763,3,Grave,-68.7463372,49.80849424,1830930.359,473099.3473,-17629.03596,644883.9868
35814,2012,0.666971902,2,Modéré,-68.88230317,49.80829121,1821997.604,469174.4223,-27359.43607,644904.2753
35815,2012,8.534334523,1,Léger,-68.56245198,49.80635417,1843105.994,478192.9272,-4469.567614,644618.9351
35816,2012,0.672276714,3,Grave,-69.64585467,49.80836964,1771625.867,447612.5679,-81999.56736,645496.3877
35817,2012,1.443955475,2,Modéré,-68.07597393,49.80810255,1874911.253,492588.2968,30345.41731,644900.235
35818,2012,0.014355709,3,Grave,-68.90187294,49.8091429,1820672.242,468700.6454,-28759.39953,645006.1302
35819,2012,972.4760106,3,Grave,-67.21999403,49.78810112,1932835.811,516186.555,89472.7666,644148.486
35820,2012,0.227671976,1,Léger,-67.99303955,49.80920406,1880285.524,495147.7773,36279.65976,645060.6489
35821,2012,0.012301025,2,Modéré,-68.88819599,49.80951634,1821555.659,469130.2016,-27780.41596,645042.0225
35822,2012,6.691141441,1,Léger,-67.36801342,49.80665468,1921181.78,513568.4771,81010.22309,645290.9658
35823,2012,0.818086023,3,Grave,-67.27300338,49.80992555,1927211.414,516771.5914,87802.74175,645764.6917
35824,2012,0.210734196,3,Grave,-67.19215462,49.81009223,1932461.018,519241.3252,93587.24268,645885.5886
35825,2012,0.225003583,2,Modéré,-67.73660584,49.80999714,1897001.131,502842.0772,54629.33503,645311.2324
35826,2012,143.0838569,1,Léger,-67.24441407,49.8013127,1929474.59,516772.6426,89865.10393,644847.8356
35827,2012,914.4195852,1,Léger,-67.33827682,49.79308401,1923751.304,513102.1618,83162.38741,643824.4661
35828,2012,0.035971709,3,Grave,-69.75532655,49.8106146,1764287.149,444799.2557,-89828.46273,645876.0393
35829,2012,0.037050563,2,Modéré,-67.71721778,49.81075345,1898231.549,503496.7697,56015.79692,645409.8519
35830,2012,0.250407588,2,Modéré,-69.32325518,49.81074531,1792834.482,456894.2696,-58911.92229,645441.4514
35831,2012,0.311812486,1,Léger,-67.18103248,49.81054598,1933162.711,519624.8751,94382.11017,645950.3641
35832,2012,0.019044828,3,Grave,-68.90083468,49.81115633,1820651.503,468935.0918,-28683.85178,645228.3616
35833,2012,8.407392168,2,Modéré,-67.73675578,49.8068135,1897138.068,502516.5056,54622.35585,644959.0693
35834,2012,3.552440748,1,Léger,-68.65415947,49.8091891,1836956.621,475827.6455,-11032.21761,644942.3661
35835,2012,0.021299323,2,Modéré,-68.50480738,49.81125511,1846669.938,480361.9766,-344.0182941,645158.9613
35836,2012,0.020908768,2,Modéré,-68.50465594,49.81138638,1846673.985,480379.685,-333.180643,645173.4776
35837,2012,2101.215049,2,Modéré,-69.10646541,49.78694054,1808174.275,460604.6245,-43421.90084,642653.943
35838,2012,32.22688317,1,Léger,-67.64406995,49.80854013,1903105.953,505459.4268,61252.93464,645225.0451
35839,2012,0.017744904,3,Grave,-68.74872484,49.81180829,1830626.014,473367.2446,-17798.63196,645251.0551
35840,2012,2477.645103,1,Léger,-69.30249041,49.77621007,1797529.116,453958.3108,-57116.7433,639965.0464
35841,2012,2.158934148,2,Modéré,-68.8325472,49.81016897,1825187.505,470791.8036,-23797.72459,645094.1357
35842,2012,0.078762636,2,Modéré,-69.69334879,49.81198366,1768329.104,446660.323,-85391.36511,645951.5336
35843,2012,0.023699499,3,Grave,-68.29133326,49.81223946,1860623.113,486682.9092,14931.96329,645289.5731
35844,2012,0.046982307,2,Modéré,-69.69166604,49.81229891,1768426.872,446739.3329,-85270.38469,645984.3839
35845,2012,0.133596095,2,Modéré,-68.83284189,49.81248349,1825065.493,471018.5798,-23817.62263,645350.1792
35846,2012,0.67026198,3,Grave,-67.27711263,49.81242062,1926827.311,516897.8925,87504.00095,646035.5308
35847,2012,1.979209352,2,Modéré,-68.71189148,49.81282486,1832944.301,474531.2645,-15217.1263,645347.9289
35848,2012,0.0597389,2,Modéré,-68.83260274,49.813306,1825044.749,471109.0356,-23800.08724,645441.055
35849,2012,105.1797157,2,Modéré,-68.72017405,49.80407217,1832846.919,473403.6791,-15758.18402,644388.8311
35850,2012,13.04101473,1,Léger,-68.00023303,49.81090961,1879737.264,495107.4845,35763.56305,645245.6238
35851,2012,66.47861915,1,Léger,-70.18605014,49.80682065,1735902.177,432559.4626,-120655.0127,646090.0003
35852,2012,28.46143941,2,Modéré,-70.13080611,49.81113937,1739385.599,434511.5167,-116691.5363,646475.8674
35853,2012,92.74779451,2,Modéré,-70.17309527,49.80780297,1736720.476,433013.8451,-119725.6196,646176.8603
35854,2012,0.005824923,2,Modéré,-68.83249757,49.81406796,1825017.88,471189.4919,-23792.16992,645525.2782
35855,2012,0.051852198,3,Grave,-68.22610925,49.81401734,1864815.076,488772.9795,19598.54921,645501.9127
35856,2012,2.617447246,2,Modéré,-70.14678113,49.81325951,1738236.217,434292.1702,-117829.022,646736.4378
35857,2012,1.189800568,2,Modéré,-67.19455014,49.81344249,1932148.014,519505.1059,93409.08444,646252.8801
35858,2012,0.851814362,1,Léger,-70.13143824,49.81412627,1739217.448,434800.4429,-116729.2267,646807.1167
35859,2012,1.239652155,3,Grave,-69.75936912,49.81382426,1763882.06,445015.3761,-90111.46408,646236.0007
35860,2012,3.337094992,1,Léger,-68.65661643,49.81392849,1836583.736,476237.7855,-11206.8984,645466.8445
35861,2012,0.010798748,3,Grave,-68.65264846,49.81512509,1836790.964,476473.8282,-10922.68292,645598.5545
35862,2012,0.189921924,2,Modéré,-69.73149065,49.81505603,1765673.914,445914.8332,-88114.53548,646337.4764
35863,2012,5.765848996,2,Modéré,-67.27090537,49.81177399,1927261.337,517020.9513,87949.3504,645971.6409
35864,2012,84.94733085,2,Modéré,-70.14162219,49.80900953,1738757.998,433997.4363,-117470.7425,646258.0987
35865,2012,16.24876446,3,Grave,-67.36377044,49.81345375,1921140.622,514380.5129,81301.90737,646047.5525
35866,2012,0.208249889,3,Grave,-68.74692016,49.81536201,1830586.571,473780.1447,-17668.13436,645643.5869
35867,2012,6.170298627,2,Modéré,-70.1261524,49.81385191,1739579.679,434916.8637,-116351.7809,646768.1752
35868,2012,0.027748454,2,Modéré,-67.19124442,49.81580011,1932252.21,519842.3586,93640.82451,646517.8686
35869,2012,168.6082312,3,Grave,-70.15782047,49.80341341,1737919.406,432980.883,-118644.0463,645666.1031
35870,2012,107.7811658,3,Grave,-68.29660138,49.80900992,1860423.942,486201.8031,14556.02693,644931.3401
35871,2012,0.067752708,1,Léger,-68.83138936,49.8162282,1824994.969,471440.8364,-23711.76493,645763.7938
35872,2012,0.01900791,1,Léger,-68.17862359,49.81643412,1867814.588,490410.8382,22995.21558,645783.2973
35873,2012,51.41304308,1,Léger,-67.17497396,49.81220522,1933478.579,519975.675,94812.1929,646141.818
35874,2012,83.58383265,3,Grave,-70.16060058,49.80771181,1737553.492,433345.7164,-118831.9079,646145.9393
35875,2012,54.5944879,1,Léger,-69.00972288,49.81262761,1813419.258,465974.1304,-36474.64326,645440.6223
35876,2012,435.4266327,2,Modéré,-68.58217407,49.80319726,1841952.28,477301.2774,-5881.497428,644271.2306
35877,2012,3.593553807,3,Grave,-67.37371281,49.81572112,1920387.706,514308.3353,80586.60297,646287.0058
35878,2012,0.238195295,3,Grave,-68.90570829,49.81696534,1820073.918,469386.2779,-29028.96301,645872.6948
35879,2012,1.62416466,2,Modéré,-68.71401474,49.81699192,1832730.857,474893.2372,-15359.5289,645806.0622
35880,2012,10.46019908,2,Modéré,-68.83526193,49.81182199,1824935.658,470881.9037,-23991.14568,645277.833
35881,2012,348.0479733,1,Léger,-69.10116493,49.80873044,1807567.11,462974.6898,-43021.74551,645060.6377
35882,2012,75.46483688,1,Léger,-67.79533799,49.81044067,1893146.708,501136.9088,50426.04703,645317.1266
35883,2012,1184.815541,2,Modéré,-69.72161473,49.80176593,1767069.742,444830.2884,-87548.5134,644316.0178
35884,2012,0.408590899,2,Modéré,-67.16293021,49.81787379,1933994.964,520911.1728,95662.1751,646784.5945
35885,2012,126.2981422,3,Grave,-68.29148244,49.81255561,1860301.887,486710.544,14581.3808,645654.4695
35886,2012,0.735365765,1,Léger,-68.12408603,49.81792137,1871316.395,492164.2871,26896.60497,645966.7711
35887,2012,20.68349091,1,Léger,-67.19438843,49.81570066,1932052.524,519736.8628,93416.10174,646502.7621
35888,2012,0.242163265,2,Modéré,-68.31488203,49.81846019,1858784.828,486624.2946,13230.4748,645973.8559
35889,2012,132.484508,3,Grave,-67.37271356,49.80641381,1920403.887,513402.2958,80960.3405,644694.6885
35890,2012,0.045743584,1,Léger,-69.82779979,49.81880152,1759139.86,443629.375,-94997.11495,646874.8183
35891,2012,0.077992176,3,Grave,-68.74769603,49.81884266,1830380.771,474111.3496,-17722.31854,646028.6764
35892,2012,0.02961231,3,Grave,-69.76371943,49.81914069,1763366.371,445438.4528,-90412.32752,646829.3034
35893,2012,26.29105859,2,Modéré,-69.69770042,49.81680723,1767834.064,447032.4471,-85693.77917,646490.0643
35894,2012,0.015500388,2,Modéré,-69.92627922,49.81982448,1752575.13,441015.5278,-102039.6471,647123.4976
35895,2012,0.158251959,3,Grave,-68.87967365,49.81984482,1821659.18,470424.3398,-27164.47906,646180.889
35896,2012,2.157596881,2,Modéré,-68.72551917,49.8193255,1831816.585,474798.8156,-16135.43217,646076.8222
35897,2012,0.47656904,3,Grave,-68.87528494,49.82032673,1821926.513,470599.0314,-26850.20347,646232.5224
35898,2012,395.0612178,2,Modéré,-68.68855511,49.80512391,1834878.313,474422.0377,-13494.7224,644498.5652
35899,2012,166.1118157,3,Grave,-68.07734263,49.81368684,1874567.44,493112.5393,30243.88588,645517.1678
35900,2012,537.7014276,1,Léger,-68.27677435,49.80243808,1862020.286,486116.1547,15977.02601,644208.5486
35901,2012,4929.744067,1,Léger,-68.36645322,49.77760654,1857259.931,480978.6432,9562.078625,641446.6875
35902,2012,0.163021001,1,Léger,-68.02114374,49.82140573,1877890.876,495550.4518,34259.43875,646396.0613
35903,2012,134.1367391,1,Léger,-67.40995832,49.80887496,1918421.437,512525.6825,77889.4463,645554.8613
35904,2012,12.03486398,1,Léger,-70.12270627,49.819162,1739583.814,435555.4509,-116091.9357,647349.6307
35905,2012,0.035101837,1,Léger,-69.8262404,49.82177759,1759115.867,443976.984,-94879.46285,647201.7934
35906,2012,0.023400005,1,Léger,-69.57527321,49.82194855,1775706.698,450968.0459,-76926.45264,646919.4272
35907,2012,0.054041575,1,Léger,-68.15718251,49.82192122,1868968.842,491595.7374,24526.45571,646397.1881
35908,2012,0.017598995,2,Modéré,-67.70025683,49.82222246,1898809.07,505159.4582,57215.29605,646691.4682
35909,2012,9.37654572,2,Modéré,-68.84598557,49.82074493,1823834.894,471481.2289,-24753.74086,646268.205
35910,2012,69.91783553,2,Modéré,-69.92648106,49.81927801,1752585.013,440954.0183,-102055.306,647063.3741
35911,2012,1052.565398,2,Modéré,-70.13283902,49.79182618,1740066.778,432475.5389,-116885.8773,644343.7723
35912,2012,70.09860124,1,Léger,-70.21421658,49.8154674,1733668.322,432678.0838,-122647.3485,647093.8001
35913,2012,29.65309288,3,Grave,-67.27390612,49.81385192,1926968.937,517138.8441,87730.74564,646197.6502
35914,2012,0.29620121,1,Léger,-68.06991994,49.82337596,1874611.539,494310.7889,30768.51392,646591.7677
35915,2012,0.002216257,2,Modéré,-67.3127496,49.82385772,1923974.238,516968.8948,84933.24416,647257.1604
35916,2012,0.045181433,1,Léger,-67.16092408,49.82408517,1933833.418,521595.9745,95792.83676,647474.0271
35917,2012,344.3523177,2,Modéré,-67.18801702,49.80889455,1932786.508,519246.5645,93885.87412,645758.3882
35918,2012,11.43568181,2,Modéré,-70.11575113,49.8225873,1739900.267,436096.7971,-115585.8869,647717.054
35919,2012,720.3101024,2,Modéré,-68.77988393,49.81225484,1828557.732,472516.3532,-20028.26568,645308.7502
35920,2012,0.003895861,3,Grave,-67.36549371,49.82490778,1920493.874,515480.5134,81158.53121,647312.0525
35921,2012,12.82384585,3,Grave,-67.3628946,49.82283685,1920759.654,515350.7048,81348.08633,647086.0235
35922,2012,3.638300188,2,Modéré,-68.83165492,49.82342609,1824658.338,472164.7269,-23727.07825,646559.8312
35923,2012,600.1209047,3,Grave,-68.71425715,49.78913604,1833901.231,472057.2527,-15339.48495,642735.708
35924,2012,5.065123519,2,Modéré,-68.75476573,49.82525192,1829631.17,474558.9501,-18225.62052,646739.1992
35925,2012,46.68577452,2,Modéré,-70.15652544,49.81891738,1737350.85,434605.9934,-118511.6601,647378.0005
35926,2012,132.2861354,2,Modéré,-69.77998671,49.81928531,1762283.718,445002.3854,-91575.77349,646865.975
35927,2012,0.005748504,2,Modéré,-68.11790592,49.82628568,1871340.375,493191.9619,27333.84836,646894.0446
35928,2012,0.073915029,1,Léger,-69.84783687,49.82641695,1757488.103,443854.6592,-96414.63424,647743.6004
35929,2012,0.03984766,2,Modéré,-68.42557473,49.82660521,1851177.122,484221.2099,5324.144743,646859.1735
35930,2012,0.042697539,1,Léger,-68.76400767,49.82694507,1828948.597,474465.1384,-18886.08344,646928.8256
35931,2012,1050.800936,1,Léger,-69.16801563,49.79608321,1803715.495,459788.3424,-47818.66084,643704.0348
35932,2012,6837.540843,3,Grave,-68.81458557,49.77114305,1828098.425,467339.2357,-22533.62313,640772.0177
35933,2012,0.000640545,1,Léger,-70.13475608,49.82745265,1738434.307,436075.8894,-116932.9143,648285.8131
35934,2012,0.03467177,2,Modéré,-68.84618101,49.82744708,1823525.019,472156.8144,-24764.13662,647009.4004
35935,2012,0.196546075,2,Modéré,-67.84409505,49.82755028,1889177.065,501413.8429,46919.72935,647175.9417
35936,2012,0.008111038,2,Modéré,-67.37027959,49.82782806,1920046.191,515629.7476,80811.09643,647629.5264
35937,2012,3.734052637,3,Grave,-67.38233652,49.82680637,1919309.327,515163.0946,79950.47663,647503.0171
35938,2012,0.023449693,2,Modéré,-69.62368744,49.82809953,1772241.949,450246.1269,-80379.11068,647652.7479
35939,2012,22.78404542,2,Modéré,-67.73405982,49.82101326,1896821.424,504028.9635,54905.3014,646244.7145
35940,2012,33.67011601,3,Grave,-68.85262459,49.82648743,1823143.866,471874.5711,-25225.6016,646905.5399
35941,2012,0.537156106,3,Grave,-67.36629391,49.8279348,1920300.535,515760.8057,81095.98955,647645.8377
35942,2012,0.011452563,2,Modéré,-68.41022443,49.82822209,1852110.639,484831.9214,6422.031583,647039.2305
35943,2012,67.77291062,1,Léger,-70.14638961,49.82303078,1737849.517,435304.6433,-117776.1718,647816.0318
35944,2012,71.56134784,1,Léger,-70.14442882,49.81925297,1738139.109,434970.8745,-117645.5544,647395.1385
35945,2012,0.035606746,1,Léger,-68.15577636,49.82858415,1868758.245,492311.012,24623.51183,647134.4628
